"date","stock"
2015-05-01,"921503"
2015-05-01,"69264X"
2015-05-01,"921218"
2015-05-01,"54332K"
2015-05-01,"255781"
2015-05-01,"741521"
2015-05-01,"670129"
2015-05-01,"14352P"
2015-05-01,"749688"
2015-05-01,"72467E"
2015-05-01,"894145"
2015-05-01,"992520"
2015-05-01,"54121H"
2015-05-01,"916170"
2015-05-01,"26599V"
2015-05-01,"68301M"
2015-05-01,"904878"
2015-05-01,"922817"
2015-05-01,"879439"
2015-05-01,"687027"
2015-05-01,"69630N"
2015-05-01,"50661L"
2015-05-01,"905446"
2015-05-01,"41582M"
2015-05-01,"325364"
2015-05-01,"328595"
2015-05-01,"68470T"
2015-05-01,"28513N"
2015-05-01,"512785"
2015-05-01,"86523E"
2015-05-01,"86532T"
2015-05-01,"31412T"
2015-05-01,"77805R"
2015-05-01,"87035H"
2015-05-01,"680902"
2015-05-01,"326038"
2015-05-01,"86831C"
2015-05-01,"904383"
2015-05-01,"87524M"
2015-05-01,"28226P"
2015-05-01,"13967E"
2015-05-01,"912969"
2015-05-01,"903749"
2015-05-01,"87659R"
2015-05-01,"87851X"
2015-05-01,"88054V"
2015-05-01,"937343"
2015-05-01,"325453"
2015-05-01,"89257H"
2015-05-01,"88874X"
2015-05-01,"29739U"
2015-05-01,"93801Q"
2015-05-01,"325596"
2015-05-01,"702597"
2015-05-01,"93045D"
2015-05-01,"30730Q"
2015-05-01,"546487"
2015-05-01,"298514"
2015-05-01,"871997"
2015-05-01,"324857"
2015-05-01,"8871XR"
2015-05-01,"906585"
2015-05-01,"545615"
2015-05-01,"14737P"
2015-05-01,"687197"
2015-05-01,"906496"
2015-05-01,"904866"
2015-05-01,"906931"
2015-05-01,"894720"
2015-05-01,"261977"
2015-05-01,"921999"
2015-06-01,"891399"
2015-06-01,"916328"
2015-06-01,"545101"
2015-06-01,"906187"
2015-06-01,"749382"
2015-06-01,"756210"
2015-06-01,"905271"
2015-06-01,"902199"
2015-06-01,"894371"
2015-06-01,"322677"
2015-06-01,"906191"
2015-06-01,"777343"
2015-06-01,"905113"
2015-06-01,"938692"
2015-06-01,"905802"
2015-06-01,"906156"
2015-06-01,"905425"
2015-06-01,"933185"
2015-06-01,"916305"
2015-06-01,"905276"
2015-06-01,"741076"
2015-06-01,"873087"
2015-06-01,"982852"
2015-06-01,"921983"
2015-06-01,"981550"
2015-06-01,"992816"
2015-06-01,"905296"
2015-06-01,"921093"
2015-06-01,"902607"
2015-06-01,"670942"
2015-06-01,"132808"
2015-06-01,"906820"
2015-06-01,"702259"
2015-06-01,"912669"
2015-06-01,"544616"
2015-06-01,"921161"
2015-06-01,"921431"
2015-06-01,"932060"
2015-06-01,"874227"
2015-06-01,"905592"
2015-06-01,"916365"
2015-06-01,"325972"
2015-06-01,"905876"
2015-06-01,"921725"
2015-06-01,"945384"
2015-06-01,"929302"
2015-06-01,"895784"
2015-06-01,"878574"
2015-06-01,"905159"
2015-06-01,"905596"
2015-06-01,"904818"
2015-06-01,"923649"
2015-06-01,"329709"
2015-06-01,"325824"
2015-06-01,"879628"
2015-06-01,"905080"
2015-06-01,"670134"
2015-06-01,"904480"
2015-06-01,"130502"
2015-06-01,"670778"
2015-06-01,"902103"
2015-06-01,"951849"
2015-06-01,"674693"
2015-06-01,"546075"
2015-06-01,"912216"
2015-06-01,"677091"
2015-06-01,"993189"
2015-06-01,"700237"
2015-06-01,"542823"
2015-06-01,"905075"
2015-06-01,"937083"
2015-06-01,"944704"
2015-06-01,"902224"
2015-06-01,"755790"
2015-06-01,"867705"
2015-06-01,"327747"
2015-06-01,"906838"
2015-06-01,"741643"
2015-06-01,"902242"
2015-06-01,"916790"
2015-06-01,"912278"
2015-06-01,"951545"
2015-06-01,"944777"
2015-06-01,"922301"
2015-06-01,"542868"
2015-06-01,"916125"
2015-06-01,"904282"
2015-06-01,"906148"
2015-06-01,"677631"
2015-06-01,"922964"
2015-06-01,"28179N"
2015-06-01,"998326"
2015-06-01,"916091"
2015-06-01,"929814"
2015-06-01,"902288"
2015-06-01,"901686"
2015-06-01,"152553"
2015-06-01,"912273"
2015-06-01,"923036"
2015-06-01,"680006"
2015-06-01,"905966"
2015-06-01,"680604"
2015-06-01,"325922"
2015-06-01,"912941"
2015-06-01,"683118"
2015-06-01,"683199"
2015-06-01,"923425"
2015-06-01,"311903"
2015-06-01,"906189"
2015-06-01,"327998"
2015-06-01,"683432"
2015-06-01,"921964"
2015-06-01,"154259"
2015-06-01,"904830"
2015-06-01,"905114"
2015-06-01,"932913"
2015-06-01,"905214"
2015-06-01,"905755"
2015-06-01,"152719"
2015-06-01,"687609"
2015-06-01,"719630"
2015-06-01,"923937"
2015-06-01,"741344"
2015-06-01,"357922"
2015-06-01,"883488"
2015-06-01,"921268"
2015-06-01,"912157"
2015-06-01,"500320"
2015-06-01,"28236L"
2015-06-01,"905115"
2015-06-01,"131844"
2015-06-01,"902306"
2015-06-01,"500373"
2015-06-01,"906194"
2015-06-01,"329534"
2015-06-01,"904390"
2015-06-01,"867375"
2015-06-01,"910722"
2015-06-01,"905039"
2015-06-01,"905082"
2015-06-01,"905016"
2015-06-01,"923755"
2015-06-01,"28341F"
2015-06-01,"755980"
2015-06-01,"997198"
2015-06-01,"951503"
2015-06-01,"741123"
2015-06-01,"329097"
2015-06-01,"546814"
2015-06-01,"938076"
2015-06-01,"152594"
2015-06-01,"951018"
2015-06-01,"510209"
2015-06-01,"907652"
2015-06-01,"905801"
2015-06-01,"906511"
2015-06-01,"546697"
2015-06-01,"904837"
2015-06-01,"134784"
2015-06-01,"694405"
2015-06-01,"906150"
2015-06-01,"905898"
2015-06-01,"904678"
2015-06-01,"696738"
2015-06-01,"729665"
2015-06-01,"741497"
2015-06-01,"905409"
2015-06-01,"696703"
2015-06-01,"912030"
2015-06-01,"867185"
2015-06-01,"945589"
2015-06-01,"921049"
2015-06-01,"905077"
2015-06-01,"905277"
2015-06-01,"699628"
2015-06-01,"699577"
2015-06-01,"699943"
2015-06-01,"741410"
2015-06-01,"998171"
2015-06-01,"921051"
2015-06-01,"271662"
2015-06-01,"904842"
2015-06-01,"982579"
2015-06-01,"916860"
2015-06-01,"951068"
2015-06-01,"271688"
2015-06-01,"545725"
2015-06-01,"905052"
2015-06-01,"328184"
2015-06-01,"922726"
2015-06-01,"905050"
2015-06-01,"904069"
2015-06-01,"923465"
2015-06-01,"912142"
2015-06-01,"912212"
2015-06-01,"867871"
2015-06-01,"907677"
2015-06-01,"993062"
2015-06-01,"271980"
2015-06-01,"905922"
2015-06-01,"916130"
2015-06-01,"546169"
2015-06-01,"902354"
2015-06-01,"274794"
2015-06-01,"325849"
2015-06-01,"912134"
2015-06-01,"946387"
2015-06-01,"277355"
2015-06-01,"702181"
2015-06-01,"906487"
2015-06-01,"912219"
2015-06-01,"921925"
2015-06-01,"921290"
2015-06-01,"912402"
2015-06-01,"944169"
2015-06-01,"277487"
2015-06-01,"277642"
2015-06-01,"154423"
2015-06-01,"922418"
2015-06-01,"755695"
2015-06-01,"543267"
2015-06-01,"745176"
2015-06-01,"905620"
2015-06-01,"944314"
2015-06-01,"357366"
2015-06-01,"904539"
2015-06-01,"510493"
2015-06-01,"921910"
2015-06-01,"905414"
2015-06-01,"286558"
2015-06-01,"912588"
2015-06-01,"904780"
2015-06-01,"905624"
2015-06-01,"130062"
2015-06-01,"912811"
2015-06-01,"286738"
2015-06-01,"912635"
2015-06-01,"152533"
2015-06-01,"719643"
2015-06-01,"999506"
2015-06-01,"328228"
2015-06-01,"902172"
2015-06-01,"325475"
2015-06-01,"905900"
2015-06-01,"906404"
2015-06-01,"905010"
2015-06-01,"902230"
2015-06-01,"884383"
2015-06-01,"867422"
2015-06-01,"357241"
2015-06-01,"906933"
2015-06-01,"264786"
2015-06-01,"912160"
2015-06-01,"993249"
2015-06-01,"906557"
2015-06-01,"906560"
2015-06-01,"901899"
2015-06-01,"906176"
2015-06-01,"266220"
2015-06-01,"905861"
2015-06-01,"905809"
2015-06-01,"906195"
2015-06-01,"921482"
2015-06-01,"268193"
2015-06-01,"134843"
2015-06-01,"905102"
2015-06-01,"719618"
2015-06-01,"546277"
2015-06-01,"921757"
2015-06-01,"921484"
2015-06-01,"902317"
2015-06-01,"905150"
2015-06-01,"326996"
2015-06-01,"945297"
2015-06-01,"902107"
2015-06-01,"905677"
2015-06-01,"904030"
2015-06-01,"901666"
2015-06-01,"902314"
2015-06-01,"905118"
2015-06-01,"895705"
2015-06-01,"541806"
2015-06-01,"904853"
2015-06-01,"944175"
2015-06-01,"255956"
2015-06-01,"255272"
2015-06-01,"901897"
2015-06-01,"326105"
2015-06-01,"997350"
2015-06-01,"312385"
2015-06-01,"729104"
2015-06-01,"877181"
2015-06-01,"912228"
2015-06-01,"936324"
2015-06-01,"902321"
2015-06-01,"912518"
2015-06-01,"546370"
2015-06-01,"134057"
2015-06-01,"544623"
2015-06-01,"543420"
2015-06-01,"951046"
2015-06-01,"702365"
2015-06-01,"546965"
2015-06-01,"902233"
2015-06-01,"322549"
2015-06-01,"912633"
2015-06-01,"906284"
2015-06-01,"13951F"
2015-06-01,"13967C"
2015-06-01,"867232"
2015-06-01,"13997V"
2015-06-01,"981683"
2015-06-01,"933974"
2015-06-01,"14015T"
2015-06-01,"905019"
2015-06-01,"696306"
2015-06-01,"912090"
2015-06-01,"755741"
2015-06-01,"13950L"
2015-06-01,"14361V"
2015-06-01,"154680"
2015-06-01,"14698C"
2015-06-01,"905361"
2015-06-01,"936374"
2015-06-01,"357834"
2015-06-01,"906400"
2015-06-01,"14861V"
2015-06-01,"930551"
2015-06-01,"902324"
2015-06-01,"902325"
2015-06-01,"992305"
2015-06-01,"905647"
2015-06-01,"945388"
2015-06-01,"905024"
2015-06-01,"905806"
2015-06-01,"500157"
2015-06-01,"951052"
2015-06-01,"326143"
2015-06-01,"905792"
2015-06-01,"981722"
2015-06-01,"15303X"
2015-06-01,"883626"
2015-06-01,"922725"
2015-06-01,"541900"
2015-06-01,"916079"
2015-06-01,"292538"
2015-06-01,"905454"
2015-06-01,"912052"
2015-06-01,"905061"
2015-06-01,"921649"
2015-06-01,"906394"
2015-06-01,"745110"
2015-06-01,"993394"
2015-06-01,"944738"
2015-06-01,"867138"
2015-06-01,"130088"
2015-06-01,"906643"
2015-06-01,"544682"
2015-06-01,"905105"
2015-06-01,"905122"
2015-06-01,"702635"
2015-06-01,"992953"
2015-06-01,"906220"
2015-06-01,"500344"
2015-06-01,"901892"
2015-06-01,"545310"
2015-06-01,"905816"
2015-06-01,"357142"
2015-06-01,"912146"
2015-06-01,"916548"
2015-06-01,"519514"
2015-06-01,"867390"
2015-06-01,"912441"
2015-06-01,"906785"
2015-06-01,"905818"
2015-06-01,"904869"
2015-06-01,"923602"
2015-06-01,"26406N"
2015-06-01,"546689"
2015-06-01,"25735K"
2015-06-01,"26393N"
2015-06-01,"922407"
2015-06-01,"904509"
2015-06-01,"902336"
2015-06-01,"877723"
2015-06-01,"905284"
2015-06-01,"543542"
2015-06-01,"873886"
2015-06-01,"26276P"
2015-06-01,"921855"
2015-06-01,"951584"
2015-06-01,"28824E"
2015-06-01,"28367U"
2015-06-01,"951051"
2015-06-01,"29026M"
2015-06-01,"905997"
2015-06-01,"31109K"
2015-06-01,"31604H"
2015-06-01,"15168M"
2015-06-01,"31610N"
2015-06-01,"543487"
2015-06-01,"32480Q"
2015-06-01,"32199R"
2015-06-01,"32451J"
2015-06-01,"514950"
2015-06-01,"36269K"
2015-06-01,"41071J"
2015-06-01,"41195M"
2015-06-01,"36218Q"
2015-06-01,"41487P"
2015-06-01,"517465"
2015-06-01,"50469N"
2015-06-01,"50642F"
2015-06-01,"905840"
2015-06-01,"51020P"
2015-06-01,"51245V"
2015-06-01,"51605D"
2015-06-01,"51683M"
2015-06-01,"51937Q"
2015-06-01,"53502L"
2015-06-01,"328314"
2015-06-01,"31196R"
2015-06-01,"54099E"
2015-06-01,"77229W"
2015-06-01,"322668"
2015-06-01,"771767"
2015-06-01,"74500P"
2015-06-01,"77805K"
2015-06-01,"921503"
2015-06-01,"69264X"
2015-06-01,"921218"
2015-06-01,"54332K"
2015-06-01,"255781"
2015-06-01,"741521"
2015-06-01,"670129"
2015-06-01,"14352P"
2015-06-01,"749688"
2015-06-01,"72467E"
2015-06-01,"894145"
2015-06-01,"992520"
2015-06-01,"54121H"
2015-06-01,"916170"
2015-06-01,"26599V"
2015-06-01,"68301M"
2015-06-01,"904878"
2015-06-01,"922817"
2015-06-01,"879439"
2015-06-01,"687027"
2015-06-01,"69630N"
2015-06-01,"50661L"
2015-06-01,"905446"
2015-06-01,"41582M"
2015-06-01,"325364"
2015-06-01,"328595"
2015-06-01,"68470T"
2015-06-01,"28513N"
2015-06-01,"86523E"
2015-06-01,"86532T"
2015-06-01,"31412T"
2015-06-01,"77805R"
2015-06-01,"87035H"
2015-06-01,"680902"
2015-06-01,"326038"
2015-06-01,"86831C"
2015-06-01,"904383"
2015-06-01,"87524M"
2015-06-01,"28226P"
2015-06-01,"13967E"
2015-06-01,"912969"
2015-06-01,"903749"
2015-06-01,"87659R"
2015-06-01,"87851X"
2015-06-01,"88054V"
2015-06-01,"937343"
2015-06-01,"325453"
2015-06-01,"89257H"
2015-06-01,"88874X"
2015-06-01,"29739U"
2015-06-01,"93801Q"
2015-06-01,"702597"
2015-06-01,"93045D"
2015-06-01,"30730Q"
2015-06-01,"546487"
2015-06-01,"298514"
2015-06-01,"871997"
2015-06-01,"324857"
2015-06-01,"8871XR"
2015-06-01,"906585"
2015-06-01,"545615"
2015-06-01,"9269TG"
2015-06-01,"14737P"
2015-06-01,"687197"
2015-06-01,"906496"
2015-06-01,"904866"
2015-06-01,"906931"
2015-06-01,"894720"
2015-06-01,"261977"
2015-06-01,"921999"
2015-06-01,"325596"
2015-06-01,"902335"
2015-06-01,"512785"
2015-06-01,"923449"
2015-07-01,"891399"
2015-07-01,"916328"
2015-07-01,"545101"
2015-07-01,"906187"
2015-07-01,"749382"
2015-07-01,"756210"
2015-07-01,"905271"
2015-07-01,"902199"
2015-07-01,"894371"
2015-07-01,"322677"
2015-07-01,"906191"
2015-07-01,"777343"
2015-07-01,"905113"
2015-07-01,"938692"
2015-07-01,"905802"
2015-07-01,"906156"
2015-07-01,"905425"
2015-07-01,"933185"
2015-07-01,"916305"
2015-07-01,"905276"
2015-07-01,"741076"
2015-07-01,"873087"
2015-07-01,"982852"
2015-07-01,"921983"
2015-07-01,"981550"
2015-07-01,"992816"
2015-07-01,"905296"
2015-07-01,"921093"
2015-07-01,"902607"
2015-07-01,"670942"
2015-07-01,"132808"
2015-07-01,"906820"
2015-07-01,"702259"
2015-07-01,"912669"
2015-07-01,"544616"
2015-07-01,"921161"
2015-07-01,"921431"
2015-07-01,"932060"
2015-07-01,"874227"
2015-07-01,"905592"
2015-07-01,"916365"
2015-07-01,"325972"
2015-07-01,"905876"
2015-07-01,"921725"
2015-07-01,"945384"
2015-07-01,"929302"
2015-07-01,"895784"
2015-07-01,"878574"
2015-07-01,"905159"
2015-07-01,"905596"
2015-07-01,"904818"
2015-07-01,"923649"
2015-07-01,"329709"
2015-07-01,"325824"
2015-07-01,"879628"
2015-07-01,"905080"
2015-07-01,"670134"
2015-07-01,"904480"
2015-07-01,"130502"
2015-07-01,"670778"
2015-07-01,"902103"
2015-07-01,"951849"
2015-07-01,"674693"
2015-07-01,"546075"
2015-07-01,"912216"
2015-07-01,"677091"
2015-07-01,"993189"
2015-07-01,"700237"
2015-07-01,"542823"
2015-07-01,"905075"
2015-07-01,"937083"
2015-07-01,"944704"
2015-07-01,"902224"
2015-07-01,"755790"
2015-07-01,"867705"
2015-07-01,"327747"
2015-07-01,"906838"
2015-07-01,"741643"
2015-07-01,"902242"
2015-07-01,"916790"
2015-07-01,"912278"
2015-07-01,"951545"
2015-07-01,"944777"
2015-07-01,"922301"
2015-07-01,"542868"
2015-07-01,"916125"
2015-07-01,"904282"
2015-07-01,"906148"
2015-07-01,"677631"
2015-07-01,"922964"
2015-07-01,"28179N"
2015-07-01,"998326"
2015-07-01,"916091"
2015-07-01,"929814"
2015-07-01,"902288"
2015-07-01,"901686"
2015-07-01,"152553"
2015-07-01,"912273"
2015-07-01,"923036"
2015-07-01,"680006"
2015-07-01,"905966"
2015-07-01,"680604"
2015-07-01,"325922"
2015-07-01,"912941"
2015-07-01,"683118"
2015-07-01,"683199"
2015-07-01,"923425"
2015-07-01,"311903"
2015-07-01,"906189"
2015-07-01,"327998"
2015-07-01,"683432"
2015-07-01,"921964"
2015-07-01,"154259"
2015-07-01,"904830"
2015-07-01,"905114"
2015-07-01,"932913"
2015-07-01,"905214"
2015-07-01,"905755"
2015-07-01,"152719"
2015-07-01,"687609"
2015-07-01,"719630"
2015-07-01,"923937"
2015-07-01,"741344"
2015-07-01,"357922"
2015-07-01,"883488"
2015-07-01,"921268"
2015-07-01,"912157"
2015-07-01,"500320"
2015-07-01,"28236L"
2015-07-01,"905115"
2015-07-01,"131844"
2015-07-01,"902306"
2015-07-01,"500373"
2015-07-01,"906194"
2015-07-01,"329534"
2015-07-01,"904390"
2015-07-01,"867375"
2015-07-01,"910722"
2015-07-01,"905039"
2015-07-01,"905082"
2015-07-01,"905016"
2015-07-01,"28341F"
2015-07-01,"755980"
2015-07-01,"997198"
2015-07-01,"951503"
2015-07-01,"741123"
2015-07-01,"329097"
2015-07-01,"546814"
2015-07-01,"938076"
2015-07-01,"152594"
2015-07-01,"951018"
2015-07-01,"510209"
2015-07-01,"907652"
2015-07-01,"905801"
2015-07-01,"906511"
2015-07-01,"546697"
2015-07-01,"904837"
2015-07-01,"134784"
2015-07-01,"694405"
2015-07-01,"906150"
2015-07-01,"905898"
2015-07-01,"904678"
2015-07-01,"696738"
2015-07-01,"729665"
2015-07-01,"741497"
2015-07-01,"905409"
2015-07-01,"696703"
2015-07-01,"912030"
2015-07-01,"867185"
2015-07-01,"945589"
2015-07-01,"921049"
2015-07-01,"905077"
2015-07-01,"905277"
2015-07-01,"699628"
2015-07-01,"699577"
2015-07-01,"699943"
2015-07-01,"741410"
2015-07-01,"998171"
2015-07-01,"921051"
2015-07-01,"271662"
2015-07-01,"904842"
2015-07-01,"982579"
2015-07-01,"916860"
2015-07-01,"945411"
2015-07-01,"951068"
2015-07-01,"271688"
2015-07-01,"545725"
2015-07-01,"905052"
2015-07-01,"328184"
2015-07-01,"922726"
2015-07-01,"905050"
2015-07-01,"904069"
2015-07-01,"923465"
2015-07-01,"912142"
2015-07-01,"912212"
2015-07-01,"867871"
2015-07-01,"907677"
2015-07-01,"993062"
2015-07-01,"271980"
2015-07-01,"905922"
2015-07-01,"916130"
2015-07-01,"546169"
2015-07-01,"902354"
2015-07-01,"274794"
2015-07-01,"325849"
2015-07-01,"912134"
2015-07-01,"946387"
2015-07-01,"277355"
2015-07-01,"702181"
2015-07-01,"906487"
2015-07-01,"912219"
2015-07-01,"921925"
2015-07-01,"921290"
2015-07-01,"912402"
2015-07-01,"944169"
2015-07-01,"277487"
2015-07-01,"277642"
2015-07-01,"154423"
2015-07-01,"922418"
2015-07-01,"755695"
2015-07-01,"543267"
2015-07-01,"905620"
2015-07-01,"944314"
2015-07-01,"357366"
2015-07-01,"904539"
2015-07-01,"510493"
2015-07-01,"921910"
2015-07-01,"905414"
2015-07-01,"286558"
2015-07-01,"912588"
2015-07-01,"904780"
2015-07-01,"905624"
2015-07-01,"130062"
2015-07-01,"912811"
2015-07-01,"286738"
2015-07-01,"912635"
2015-07-01,"152533"
2015-07-01,"719643"
2015-07-01,"999506"
2015-07-01,"328228"
2015-07-01,"902172"
2015-07-01,"325475"
2015-07-01,"905900"
2015-07-01,"906404"
2015-07-01,"905010"
2015-07-01,"902230"
2015-07-01,"884383"
2015-07-01,"867422"
2015-07-01,"357241"
2015-07-01,"906933"
2015-07-01,"264786"
2015-07-01,"912160"
2015-07-01,"993249"
2015-07-01,"906557"
2015-07-01,"906560"
2015-07-01,"901899"
2015-07-01,"906176"
2015-07-01,"266220"
2015-07-01,"905861"
2015-07-01,"905809"
2015-07-01,"906195"
2015-07-01,"921482"
2015-07-01,"268193"
2015-07-01,"134843"
2015-07-01,"905102"
2015-07-01,"719618"
2015-07-01,"546277"
2015-07-01,"921757"
2015-07-01,"921484"
2015-07-01,"902317"
2015-07-01,"905150"
2015-07-01,"326996"
2015-07-01,"945297"
2015-07-01,"902107"
2015-07-01,"905677"
2015-07-01,"904030"
2015-07-01,"901666"
2015-07-01,"902314"
2015-07-01,"905118"
2015-07-01,"895705"
2015-07-01,"541806"
2015-07-01,"904853"
2015-07-01,"944175"
2015-07-01,"255956"
2015-07-01,"255272"
2015-07-01,"901897"
2015-07-01,"326105"
2015-07-01,"997350"
2015-07-01,"312385"
2015-07-01,"729104"
2015-07-01,"877181"
2015-07-01,"912228"
2015-07-01,"936324"
2015-07-01,"902321"
2015-07-01,"912518"
2015-07-01,"546370"
2015-07-01,"134057"
2015-07-01,"544623"
2015-07-01,"543420"
2015-07-01,"951046"
2015-07-01,"702365"
2015-07-01,"546965"
2015-07-01,"902233"
2015-07-01,"322549"
2015-07-01,"912633"
2015-07-01,"906284"
2015-07-01,"13951F"
2015-07-01,"13967C"
2015-07-01,"867232"
2015-07-01,"13997V"
2015-07-01,"981683"
2015-07-01,"933974"
2015-07-01,"14015T"
2015-07-01,"905019"
2015-07-01,"696306"
2015-07-01,"912090"
2015-07-01,"755741"
2015-07-01,"13950L"
2015-07-01,"14361V"
2015-07-01,"154680"
2015-07-01,"14698C"
2015-07-01,"905361"
2015-07-01,"936374"
2015-07-01,"357834"
2015-07-01,"906400"
2015-07-01,"14861V"
2015-07-01,"14806F"
2015-07-01,"930551"
2015-07-01,"902324"
2015-07-01,"902325"
2015-07-01,"992305"
2015-07-01,"905647"
2015-07-01,"945388"
2015-07-01,"905024"
2015-07-01,"500157"
2015-07-01,"951052"
2015-07-01,"326143"
2015-07-01,"905792"
2015-07-01,"981722"
2015-07-01,"15303X"
2015-07-01,"883626"
2015-07-01,"922725"
2015-07-01,"541900"
2015-07-01,"916079"
2015-07-01,"292538"
2015-07-01,"905454"
2015-07-01,"912052"
2015-07-01,"905061"
2015-07-01,"921649"
2015-07-01,"906394"
2015-07-01,"745110"
2015-07-01,"993394"
2015-07-01,"944738"
2015-07-01,"867138"
2015-07-01,"130088"
2015-07-01,"906643"
2015-07-01,"544682"
2015-07-01,"905105"
2015-07-01,"905122"
2015-07-01,"702635"
2015-07-01,"992953"
2015-07-01,"906220"
2015-07-01,"500344"
2015-07-01,"901892"
2015-07-01,"545310"
2015-07-01,"905816"
2015-07-01,"357142"
2015-07-01,"912146"
2015-07-01,"916548"
2015-07-01,"519514"
2015-07-01,"867390"
2015-07-01,"912441"
2015-07-01,"906785"
2015-07-01,"905818"
2015-07-01,"904869"
2015-07-01,"923602"
2015-07-01,"26406N"
2015-07-01,"546689"
2015-07-01,"25735K"
2015-07-01,"26393N"
2015-07-01,"922407"
2015-07-01,"904509"
2015-07-01,"877723"
2015-07-01,"905284"
2015-07-01,"543542"
2015-07-01,"873886"
2015-07-01,"26276P"
2015-07-01,"921855"
2015-07-01,"951584"
2015-07-01,"28824E"
2015-07-01,"28367U"
2015-07-01,"951051"
2015-07-01,"29026M"
2015-07-01,"905997"
2015-07-01,"31109K"
2015-07-01,"31604H"
2015-07-01,"15168M"
2015-07-01,"31610N"
2015-07-01,"543487"
2015-07-01,"32480Q"
2015-07-01,"32199R"
2015-07-01,"32451J"
2015-07-01,"514950"
2015-07-01,"36269K"
2015-07-01,"41071J"
2015-07-01,"41195M"
2015-07-01,"36218Q"
2015-07-01,"41487P"
2015-07-01,"517465"
2015-07-01,"50469N"
2015-07-01,"50642F"
2015-07-01,"905840"
2015-07-01,"51020P"
2015-07-01,"51245V"
2015-07-01,"51605D"
2015-07-01,"51683M"
2015-07-01,"51937Q"
2015-07-01,"53502L"
2015-07-01,"328314"
2015-07-01,"54060C"
2015-07-01,"31196R"
2015-07-01,"54099E"
2015-07-01,"77229W"
2015-07-01,"322668"
2015-07-01,"771767"
2015-07-01,"74500P"
2015-07-01,"77805K"
2015-07-01,"921503"
2015-07-01,"69264X"
2015-07-01,"921218"
2015-07-01,"54332K"
2015-07-01,"255781"
2015-07-01,"741521"
2015-07-01,"670129"
2015-07-01,"14352P"
2015-07-01,"749688"
2015-07-01,"72467E"
2015-07-01,"894145"
2015-07-01,"992520"
2015-07-01,"54121H"
2015-07-01,"916170"
2015-07-01,"26599V"
2015-07-01,"68301M"
2015-07-01,"904878"
2015-07-01,"922817"
2015-07-01,"879439"
2015-07-01,"687027"
2015-07-01,"50661L"
2015-07-01,"905446"
2015-07-01,"41582M"
2015-07-01,"325364"
2015-07-01,"328595"
2015-07-01,"68470T"
2015-07-01,"28513N"
2015-07-01,"86523E"
2015-07-01,"86532T"
2015-07-01,"31412T"
2015-07-01,"77805R"
2015-07-01,"87035H"
2015-07-01,"680902"
2015-07-01,"326038"
2015-07-01,"86831C"
2015-07-01,"904383"
2015-07-01,"87524M"
2015-07-01,"13967E"
2015-07-01,"912969"
2015-07-01,"903749"
2015-07-01,"87851X"
2015-07-01,"88054V"
2015-07-01,"937343"
2015-07-01,"325453"
2015-07-01,"89257H"
2015-07-01,"88874X"
2015-07-01,"29739U"
2015-07-01,"93801Q"
2015-07-01,"93045D"
2015-07-01,"30730Q"
2015-07-01,"546487"
2015-07-01,"298514"
2015-07-01,"871997"
2015-07-01,"324857"
2015-07-01,"8871XR"
2015-07-01,"906585"
2015-07-01,"545615"
2015-07-01,"9269TG"
2015-07-01,"14737P"
2015-07-01,"687197"
2015-07-01,"906496"
2015-07-01,"904866"
2015-07-01,"906931"
2015-07-01,"894720"
2015-07-01,"261977"
2015-07-01,"921999"
2015-07-01,"325596"
2015-07-01,"96699P"
2015-07-01,"9801CJ"
2015-07-01,"9801CK"
2015-07-01,"902335"
2015-07-01,"95313K"
2015-07-01,"512785"
2015-07-01,"9595FU"
2015-07-01,"923449"
2015-08-01,"891399"
2015-08-01,"916328"
2015-08-01,"545101"
2015-08-01,"906187"
2015-08-01,"749382"
2015-08-01,"756210"
2015-08-01,"905271"
2015-08-01,"902199"
2015-08-01,"894371"
2015-08-01,"322677"
2015-08-01,"906191"
2015-08-01,"777343"
2015-08-01,"905113"
2015-08-01,"938692"
2015-08-01,"905802"
2015-08-01,"906156"
2015-08-01,"905425"
2015-08-01,"933185"
2015-08-01,"916305"
2015-08-01,"905276"
2015-08-01,"741076"
2015-08-01,"873087"
2015-08-01,"982852"
2015-08-01,"921983"
2015-08-01,"981550"
2015-08-01,"992816"
2015-08-01,"905296"
2015-08-01,"921093"
2015-08-01,"902607"
2015-08-01,"670942"
2015-08-01,"132808"
2015-08-01,"906820"
2015-08-01,"702259"
2015-08-01,"912669"
2015-08-01,"544616"
2015-08-01,"921161"
2015-08-01,"921431"
2015-08-01,"932060"
2015-08-01,"874227"
2015-08-01,"905592"
2015-08-01,"916365"
2015-08-01,"325972"
2015-08-01,"905876"
2015-08-01,"921725"
2015-08-01,"945384"
2015-08-01,"929302"
2015-08-01,"895784"
2015-08-01,"878574"
2015-08-01,"905159"
2015-08-01,"905596"
2015-08-01,"904818"
2015-08-01,"923649"
2015-08-01,"329709"
2015-08-01,"325824"
2015-08-01,"879628"
2015-08-01,"905080"
2015-08-01,"670134"
2015-08-01,"904480"
2015-08-01,"130502"
2015-08-01,"670778"
2015-08-01,"902103"
2015-08-01,"951849"
2015-08-01,"674693"
2015-08-01,"546075"
2015-08-01,"912216"
2015-08-01,"677091"
2015-08-01,"993189"
2015-08-01,"700237"
2015-08-01,"542823"
2015-08-01,"905075"
2015-08-01,"937083"
2015-08-01,"944704"
2015-08-01,"902224"
